"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",3.49225368308933,0.333316470224084,0.272919730463615,0.00295506454924565,0.23413599433121,0.507568882959834,0.297682700506361,0.43838147753291,0.193683480056805,151612461.404229,0,760,32.3181302150091
"2",0.605550351123444,2.76307182428051,0.0544653366606152,0.0363714813804969,1.53642027587373,0.107708969368018,0.519942238763096,0.797224546947014,0.0221923256619395,898105758.286924,0,3281,1.15115930444664
"3",3.6574241212532,0.473595617162128,0.124531334199871,0.104832051604177,0.0878280468586629,0.852167771455904,0.00755033754799443,0.767678094926105,0.284898485368568,802250293.772074,0,784,25.1794552485148
"4",1.01423661378646,1.86435866615217,0.211876435470875,0.136324911616551,0.213175127927451,0.232555255628804,0.887823906721918,0.241658010368297,0.406220002998258,108325063.106684,0,886,23.0460773825645
"5",2.31032825202854,1.07035229900998,0.140899853163029,0.11607183233235,0.765725297031544,0.220679078179922,0.576768528864499,0.375421669817088,0.061380250629977,182765408.419583,0,1188,31.6469888488452
"6",1.86664930613565,1.41466919335119,0.0879702036687231,0.793556512065432,0.201165711084915,0.185263789839409,0.731906091683637,0.343388180967792,0.295666266336543,298466110.394007,0,1494,29.2479247331619
"7",2.8641824564867,0.649468515250318,0.229131860385872,0.108293654472413,0.0209095822169427,0.294022736425048,1.22486759396989,0.060186586927858,0.657392464325805,304594115.71357,0,1244,37.4301623662313
"8",2.19359378208463,1.06880188861135,0.17388772407663,0.199402960829747,0.431957264656374,0.227931210647343,0.757542709914634,0.0971055198990834,0.661965345530859,317688274.688265,0,1338,38.9817534168561
"9",1.44804570545485,1.67063943208278,0.114280773831936,0.652510356004879,0.279374006244329,0.0477742192616854,1.27669431010638,0.294660437774065,0.199668758601948,221351848.260196,0,1162,30.1399592677752
"10",1.68128775976012,1.48101727625268,0.130902278117834,0.221407671954804,0.463804966154387,0.344078639033126,0.398580737985625,0.371109824708647,0.247786787030031,163922387.576016,0,750,27.7644354661306
"11",3.61255945178701,0.389839627287573,0.197787606396445,0.236839101379934,0.450675986857815,0.204795541522871,0.588631285999184,0.403777319231795,0.101063763020581,238840643.593244,0,1216,42.4554116328557
"12",0.346620259382466,2.8784857434555,0.145512935963873,0.199289355509739,0.860400914903462,0.00616009558386061,0.912459907580942,0.605258354294504,0.256492786163238,632330515.270792,0,1006,25.7923263192177
"13",4.14258762304227,0.137441057957003,0.262504520251134,0.384912502911158,0.0248931165565829,0.179543309774067,1.02281639426768,0.323041559369503,0.237746813707566,354632539.905182,0,1590,48.6520011027654
"14",4.35092176890622,0.0763029089846399,0.268027305081951,0.267369806310608,0.303078866434444,0.122498309377574,1.00905672592779,0.202150710858687,0.442352960542424,457343679.440498,0,906,21.0208679000537
"15",3.27492819151133,0.452989792717529,0.249064458093777,0.00597273335141048,0.183645733891689,0.502466398175714,0.434856998160469,0.346694092675664,0.249111077513779,74703931.3669242,0,1846,55.9800353686015
"16",2.2002940995737,0.987987034114503,0.219200729582997,0.0102888128759083,0.724506950981531,0.00303442327917307,1.59580669671031,0.337014141231774,0.0242116603089472,122931584.837735,0,1965,45.0435733675957
"17",3.48421844419861,0.370574603575343,0.252746097416797,0.0554343436875932,0.478510199937201,0.158538103259155,0.89265480729151,0.292631399874566,0.272153699803599,130820988.774933,0,1950,46.5970811684926
"18",1.1949933926832,1.84472789897157,0.137066126089835,0.398233458356214,0.499972841545179,0.162282744116653,0.303415741473342,0.839376386033042,0.0391384810309805,550192563.796628,0,1540,28.0536343018214
"19",4.59948480328396,0.128272867762973,0.110966527376578,0.0215199000600814,1.58907403607508,0.267691134019454,0.31065503107106,0.452288989372036,0.291550981102691,1068467821.77033,0,1156,25.5277147491773
"20",1.08433329210268,1.93544879688837,0.146564316871914,0.36532892471004,0.415117824989506,0.123155796512335,0.914256585385067,0.270700681895947,0.324088688986584,141881930.99066,0,922,22.2048701524735
