"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",1.86694412865731,0.976475251912702,0.343729599857863,0.148720575618945,0.162062657545179,0.344139613626695,0.347726030611911,0.528664467416857,0.340250023191753,22569754102.3577,10,1024,20.353294813633
"2",1.93700402753893,0.892084592953324,0.42682407121174,0.540052426280454,0.652399990241975,0.263934144517407,0.934171336004511,0.187139039626345,0.478996759280562,145838303637.598,10,952,16.4111714800199
"3",1.83304247060325,0.651053136933883,0.345518501045588,0.640098255254904,0.407703412618616,0.528923090826712,0.299558137438361,0.0838517726260037,1.1771464866814,21922439600.4308,10,1193,30.0327574650447
"4",3.60029177048313,0.253569726744087,0.288240370340811,0.40893864841386,0.0966004182942158,0.0640601898009624,0.58405626853668,0.63551426213181,0.647159364400261,2590047096.73918,10,1119,25.1510355830193
"5",1.99293764123432,0.125267111394983,0.204283401455012,0.737732804381408,0.187196803162522,0.690123938859938,0.447065764645352,0.138290164128479,0.784525527378241,25020278319.9486,10,1009,23.9040369192759
"6",2.7079016860289,0.286002601897765,0.605682058285594,0.494747890427347,0.154251714403674,0.798358430641341,0.365692750073514,0.140214682621079,0.191074726172769,45108845137.2654,10,1027,25.3395980358124
"7",2.75217884837184,0.0187864471226931,0.600447093136609,0.33803665661253,0.476015496067703,0.338862482458353,0.375406857812777,0.512417969061062,0.562766446731985,54135622437.1135,10,965,20.3099308848381
"8",2.87781920945879,0.907699423964523,0.0506551144605472,0.299289963494495,0.0434995749573682,0.377417569085895,1.15767088647405,0.280102563244407,0.244463757448464,707999771.597371,10,1237,28.5727008978526
"9",2.07259884186054,0.163096897191036,0.538952195099373,0.0195494671587355,0.271120448599581,0.53790145365288,0.287769788102891,0.553157426730344,0.549652234265505,7048991890.65578,10,1146,28.9774760166804
"10",1.8265802260204,0.740520857436331,0.753465155724216,0.518456345799052,0.615641375755412,0.62975618809696,0.658746089229914,0.447933578079274,0.403537821921661,1685844168778.73,10,917,13.262037217617
"11",1.74422843359111,0.569673891835663,0.384256052466595,0.170317277788071,0.460913476230703,0.281317490839349,0.231371024411311,0.295871662970309,0.619741083165249,6120740842.2432,10,1088,23.2600068171819
"12",1.80287509831436,0.352844146773231,0.412761338789455,0.75959501211514,0.322212831591627,0.331818040460922,0.553313978198415,0.860047369654937,0.32815619851594,38285061145.4958,10,982,19.3152218341827
"13",2.59509019223368,0.99670439289646,0.0770851621060526,0.751827555914708,0.0181256419696831,0.511875572826003,0.450964092459197,0.116197690287992,0.0657155924444159,644317180.128738,10,1043,31.2025386969248
"14",2.04740176452903,0.73337595672619,0.515214237512458,0.702618366265317,0.198726409775425,1.06750966246319,0.700203762634638,0.524696873323441,0.85273192695877,64680957516.6421,10,1013,19.4173542658488
"15",2.24960473299204,0.0630572431282278,0.34555813178021,0.43160952578185,0.03678007577724,0.14724682205755,0.774930731172132,0.706427968210916,1.21303334164548,45967424002.9732,10,1065,28.4680703679721
"16",3.2080834694309,0.276150705246793,0.25304393238342,0.0910595696686421,0.0502761233723417,0.108083259147877,0.804259371015834,0.479229860489897,0.534578234646264,7317810321.19191,10,1006,28.6314952492714
"17",1.72652579043409,0.0567881585109688,0.638218776999768,0.0234702408990957,0.636873692146281,0.103869499342152,0.271678826927346,0.290837772356723,0.650533293027814,6395212270.49674,10,961,23.5054720481237
"18",1.71204423147739,0.969756169786429,0.447496581362413,0.242575493526503,0.370943402616249,0.415110199468782,0.495391821467203,0.134306634316347,0.542049410792614,115011506266.12,10,1054,26.6219344655673
"19",1.8723382322777,0.356906174668268,0.489305158165322,0.145954826822002,0.186316322234534,0.0374942268577503,0.00326856031423507,0.0303854509638661,0.341003808483519,6095881903.22639,10,1019,25.2291046659152
"20",2.29902238430154,0.976372822015957,0.393183102518753,0.876142308948564,0.479618553318852,0.564504598816048,0.303523061051238,0.710554527402912,0.487391521068717,47826418137.5133,10,1035,25.2656090021133
